customer_id,customer_name,datetimestamp,beem_height,light_visibility,speed,blur,is_fallback
960cbf2c-6a5f-46d6-936d-06d5b3285f98,Roger Kent,2024-02-16 14:13:03.699925,2.62,True,6.87,True,False
41f2947f-03e6-4f6a-93b6-a4c2ea2dfbe9,Michael Acosta,2024-02-16 14:13:03.700049,3.98,False,14.28,False,False
1abaf093-3745-4054-af9f-9639adc972a2,Frederick Clark,2024-02-16 14:13:03.700172,2.44,True,7.35,False,False
04a6b6e9-e6dc-4ee4-bf4d-684272f97870,Teresa Sullivan,2024-02-16 14:13:03.700298,3.56,False,18.86,False,False
16801375-9343-4ee8-acef-98278786d2d2,Dr. Laura Snyder,2024-02-16 14:13:03.700557,4.81,False,8.96,False,False
6a610237-759e-49a2-8bf6-b5221333426d,Daniel Odonnell,2024-02-16 14:13:03.700693,3.62,True,15.2,False,False
d325ffcc-f2bd-4c64-acaa-0f9aa6a781a7,Robert Carney,2024-02-16 14:13:03.700822,3.65,True,8.99,False,False
8d03b442-c271-4483-a486-c799829cf36f,Kristine Munoz,2024-02-16 14:13:03.700952,2.61,True,1.17,True,False
2dfe9545-51c6-4a74-8851-7ae7739b2d8a,Katie Carter,2024-02-16 14:13:03.701078,2.75,True,3.58,True,False
b8c04365-48e1-44bf-b8d8-698b3b048c26,Mrs. Melanie Salas DDS,2024-02-16 14:13:03.701218,4.28,True,18.06,False,False
7f860674-a9d8-4aaf-8da1-0a95daf6b515,Christopher Jones,2024-02-16 14:13:03.701341,1.26,True,2.21,True,False
db5122b4-a83a-4f79-9619-812592fcd734,Tracy Roberts,2024-02-16 14:13:03.701467,1.44,True,19.3,True,False
d82182b4-a610-4066-8710-307ed77001a9,Kathy Duncan,2024-02-16 14:13:03.701593,2.82,True,10.14,False,False
3d883c2b-13f5-4f6e-8d13-1365ed4b00b2,William Lane,2024-02-16 14:13:03.701716,3.47,True,14.04,False,False
7286d575-1000-424b-b9e9-c381113260ca,Devin Terry,2024-02-16 14:13:03.701838,3.13,False,2.26,False,False
20368cbb-c82a-4784-832e-52bcff491a68,Michael Smith,2024-02-16 14:13:03.701961,4.26,False,15.55,False,False
948b63b3-60dd-4edf-bed8-3b8098d07b4b,Colleen Keller,2024-02-16 14:13:03.702125,1.09,False,3.62,False,False
07b060f8-ba25-4180-a9cc-2a55b5b202a6,Larry Bates,2024-02-16 14:13:03.702253,2.01,False,5.1,True,False
d2dc8436-1e65-4c4b-9831-07a106c834bb,Geoffrey Young DDS,2024-02-16 14:13:03.702384,3.96,False,12.71,False,False
ff078918-d3de-47d6-956b-ad95c5d41205,Scott Brown,2024-02-16 14:13:03.702506,4.57,True,8.15,False,False
1198a250-6a69-421c-95f7-f8cb62f84794,Michael Carter,2024-02-16 14:13:03.702677,2.92,True,3.86,True,False
03cd5c31-1715-401f-b638-3ac755e3bb34,Jacob Petersen,2024-02-16 14:13:03.702801,4.19,True,4.62,True,False
e3155bf2-08b9-4d86-9513-9e1a342ab725,Gregory Cruz,2024-02-16 14:13:03.702923,1.48,False,19.57,True,False
9f2c90fd-5000-4f48-a549-18dbeb5bede3,Adam Alvarez,2024-02-16 14:13:03.703045,3.54,True,1.38,False,False
3ff5a369-2d0e-4661-871d-e61fdfcf8e0b,Sandra Mcdaniel,2024-02-16 14:13:03.703170,3.2,False,5.19,False,False
1e1f5256-54df-4ec6-8600-41ec4bf9f0f9,Jeffrey Smith,2024-02-16 14:13:03.703292,2.17,False,14.44,False,False
4654d761-296a-4459-a6f5-6ca26fa81f19,William King,2024-02-16 14:13:03.703414,2.62,True,7.66,True,False
fbfa181e-9b58-4cfc-ae3f-a6f51264104d,Stephanie Blevins,2024-02-16 14:13:03.703537,1.66,False,16.82,True,False
8d9eb63a-f06c-4c22-9877-bbaf1b385e09,Sarah Miller,2024-02-16 14:13:03.703661,1.88,False,5.39,True,False
85214a9f-da8a-4afb-a785-84f6c4a64600,Ryan Carroll,2024-02-16 14:13:03.703783,3.77,False,13.27,True,False
52eb165b-f802-44f1-bb14-094da94daa57,Angel Shepard,2024-02-16 14:13:03.703905,2.41,True,14.42,False,False
fb8f7209-1b16-47b0-9619-f67d5befd6c4,Jason Lloyd,2024-02-16 14:13:03.704027,2.31,False,11.05,False,False
090eb70d-ef45-4ca3-9e6c-88ead44c83be,William Lawrence,2024-02-16 14:13:03.704150,3.18,True,1.47,False,False
4829bd0f-7026-4268-9374-7de46b4ac8a2,Angel Fields,2024-02-16 14:13:03.704274,1.22,True,2.3,True,False
81ef3dae-3d72-4b11-815c-e51eeb577bac,Anna Cunningham,2024-02-16 14:13:03.704398,2.97,False,15.04,False,False
062589af-8933-4b33-812c-df920c6123cc,Stacey Roth,2024-02-16 14:13:03.704523,3.23,True,6.8,False,False
1171591c-4ff0-4869-b9a2-1ba444e3d577,Jeffrey Johnson,2024-02-16 14:13:03.704644,4.71,True,6.82,True,False
cfe31cd0-f363-4a0a-a4e1-b5b39c4f3077,Jennifer Cook,2024-02-16 14:13:03.704768,1.06,True,7.61,True,False
5fd53e03-4d6b-4532-ad0b-f72fa16c27e2,Robin Garcia,2024-02-16 14:13:03.704892,2.38,True,1.94,False,False
9bef8c6b-4682-457b-b440-0c47cc377f50,Chad Bishop,2024-02-16 14:13:03.705014,4.95,True,10.56,True,True
9068c63d-c9d2-41ac-84b3-bdcd8963add0,Joseph Davis,2024-02-16 14:13:03.705136,1.87,False,2.68,True,False
5d8c2e58-95dd-4f60-aa8e-8e803e18cc0f,Rachel Miller,2024-02-16 14:13:03.705261,1.39,False,12.16,False,False
204ac5c1-1f93-4c5d-adec-f4e3966763e0,Kathy Arroyo,2024-02-16 14:13:03.705385,1.47,False,8.38,True,False
8d0736e9-b114-48a4-9dbf-4b77e7e5ae8a,Kaitlin Key,2024-02-16 14:13:03.705509,4.43,True,8.43,True,False
63cd6035-e9c8-4d21-b23b-8e4ed26576b9,Lindsey Williams,2024-02-16 14:13:03.705632,1.95,False,1.97,True,False
daab75b9-3279-4e0e-bef4-fc98fc846212,Kiara Greene,2024-02-16 14:13:03.705755,1.07,True,1.66,False,False
7e81dc13-69bb-41e1-a7bd-2133527c2159,Tamara Smith,2024-02-16 14:13:03.705879,4.09,False,11.35,False,False
a7abbade-ccd7-4fab-b7d9-ba2c529cf536,Carol Smith,2024-02-16 14:13:03.706002,2.61,False,15.67,False,False
fc2f6ce7-ec9e-408e-9c25-f908010da607,Elizabeth Johnson,2024-02-16 14:13:03.706126,2.67,False,17.26,False,False
286465f7-3636-4832-b8d5-70ccfbeaeec0,Dan Page,2024-02-16 14:13:03.706248,2.45,False,3.91,True,False
864e2638-e402-4951-bb13-c9f8599c4685,Alejandro Wright,2024-02-16 14:13:03.706370,4.21,True,2.51,True,False
5e9d40af-1c96-4fe3-8684-a63fdee2d8d5,Bryan Walker,2024-02-16 14:13:03.706492,4.37,False,13.39,True,False
4988b2f2-6c49-4e6b-8216-91671aa1e39d,James Warner,2024-02-16 14:13:03.706614,3.76,True,14.66,False,False
130ed4db-dc1a-48a3-9f92-a7c1245719f4,Robert Payne MD,2024-02-16 14:13:03.706743,1.16,False,4.42,False,False
8ec65c5d-f603-4b9e-b6e9-6c1ade868a56,Suzanne Wells,2024-02-16 14:13:03.706866,1.67,False,9.42,True,False
0cbfede2-b391-48fb-94ad-957b32a27484,Jeremy Bryant,2024-02-16 14:13:03.706988,2.39,False,5.62,False,False
001dee28-6476-433a-8673-faae7a062f3a,Elizabeth Mosley,2024-02-16 14:13:03.707113,4.14,False,3.93,True,False
ae85fa51-ed8f-4e1d-9930-f86b88265c67,Natalie Austin,2024-02-16 14:13:03.707238,3.62,True,9.3,True,False
865c9728-6c43-4f2e-b848-cb4d8525a948,Charles Hunter,2024-02-16 14:13:03.707360,4.2,False,19.5,False,False
5c6fb61e-5e1a-4913-a650-15df92917959,Amanda Stone,2024-02-16 14:13:03.707485,2.5,False,11.53,False,False
8cc078c3-81de-43f1-b328-16e8d2cfaac6,Nicholas Lee,2024-02-16 14:13:03.707607,3.71,True,13.31,False,False
b823db3f-402a-403f-a4e8-86a05acd4d9f,Mr. Cole Taylor,2024-02-16 14:13:03.707793,1.56,True,18.13,False,False
e900e10b-bdb3-41e1-b8ae-6aaa058052dd,Kirk Perez,2024-02-16 14:13:03.708003,2.46,True,7.72,False,False
8bae528a-c227-4b44-a283-2d0304b23060,Megan Perez,2024-02-16 14:13:03.708139,2.51,True,5.98,True,False
c94d3ee5-8753-4a09-9fff-84b9df9c14d4,Jeffrey Ross,2024-02-16 14:13:03.708268,1.28,False,7.78,True,False
57c86d9b-bf9f-404d-8de5-9ee72341b79a,Jason Hale,2024-02-16 14:13:03.708395,1.75,True,8.71,True,False
f76d861b-cb22-472f-acd0-6101a94f5caa,Daniel Mcguire,2024-02-16 14:13:03.708522,1.38,True,5.49,True,False
91722758-d868-40b0-958b-077ef5fd558f,Melinda Potter,2024-02-16 14:13:03.708649,3.9,True,18.58,True,True
81d91ab8-d2f3-4bb7-86a9-06b0dd0a5649,Jeffery Wood,2024-02-16 14:13:03.708773,3.94,True,5.81,False,False
efcbe4b0-3847-43da-a6cb-12b7fe73a701,Renee Hall,2024-02-16 14:13:03.708898,2.76,True,8.81,False,False
2dc94af9-3ef2-4852-984f-fd4a0b7a7cbe,Crystal Baldwin,2024-02-16 14:13:03.709022,2.2,True,12.62,False,False
8afe5a8a-f799-44fb-ba74-2060e40cc35f,Jason Cook,2024-02-16 14:13:03.709146,1.52,False,10.76,True,False
a0185876-c4ea-4a87-8344-61d783a09dc5,Robert Russell III,2024-02-16 14:13:03.709277,1.47,False,7.83,False,False
dcabda49-e376-451b-95c6-6df903b8cf23,Michael Mcdonald,2024-02-16 14:13:03.709403,1.02,False,4.21,True,False
f0283535-5141-4193-9ab7-a5418d97a859,Gerald Thompson,2024-02-16 14:13:03.709528,3.91,False,2.52,False,False
70fe5703-4dc3-4284-94c2-c17710c86ca6,Eric Wise,2024-02-16 14:13:03.709651,4.62,False,19.78,True,False
aefaaeb0-b6ae-4e3e-9378-9956ad2173aa,Jeffrey Kennedy,2024-02-16 14:13:03.709776,4.99,True,4.96,True,False
646b922d-5c83-4c42-99f3-86bdf573a3e3,Dean Morales,2024-02-16 14:13:03.709898,3.24,False,4.21,False,False
0ed538dd-3cbc-45b7-99bc-0b3b567c563b,April Brown,2024-02-16 14:13:03.710026,3.58,True,5.33,False,False
f555debe-a153-448b-856c-1b2980f5a871,Joshua Norton,2024-02-16 14:13:03.710149,2.64,True,9.21,False,False
220535f9-c44f-4641-b846-638ab7a12d1f,Christopher Anderson,2024-02-16 14:13:03.710272,1.2,False,13.98,True,False
a1256823-2a5b-4dfa-a25d-64ce28d79834,Christopher Anderson,2024-02-16 14:13:03.710398,2.86,False,13.86,False,False
3049ba40-ff66-4a6f-bff6-3d5ae27fc146,David Bennett,2024-02-16 14:13:03.710522,3.71,True,16.52,False,False
b6645a04-323c-4dd9-9f6c-c91bc43f56cf,Kayla Schmidt,2024-02-16 14:13:03.710648,3.41,True,13.61,True,True
cd70c6e5-f987-4112-b0ff-4d496fc4381c,Richard Larson,2024-02-16 14:13:03.710770,1.55,True,14.64,False,False
d0212355-2a31-4641-99f0-c3f502326141,Jared Parker,2024-02-16 14:13:03.710893,4.81,False,11.89,True,False
d342802f-7f8e-4488-87f1-763391baf476,Angie Odonnell,2024-02-16 14:13:03.711018,3.34,False,14.16,True,False
3c555940-5d7f-4695-8393-b729fd765fd0,Kathryn Calderon,2024-02-16 14:13:03.711142,1.21,False,3.36,True,False
4f04f88b-6559-4a91-b4c5-128a993e8c82,Carl Howe,2024-02-16 14:13:03.711264,4.31,True,16.27,True,True
b404fe93-9d0e-41b9-ba43-bceb182590a3,Katherine Morgan,2024-02-16 14:13:03.711390,2.42,False,13.03,False,False
e28a4f73-75b2-4099-93dc-a1821ce6238f,Scott Dawson,2024-02-16 14:13:03.711513,1.0,False,5.83,True,False
cab9f820-e60c-403c-9a2f-fd5b87c2a8d1,Elijah Drake,2024-02-16 14:13:03.711635,4.62,False,12.52,False,False
8a1c5ef7-2357-470d-a63d-2f3d14f678d5,Rhonda Thomas,2024-02-16 14:13:03.711801,4.78,True,4.69,True,False
6d40a1ac-3728-4e0b-b504-3fd4cec6a5ff,Emily Wilson,2024-02-16 14:13:03.711930,2.06,True,2.09,True,False
98171c97-3901-4a4e-8e68-ba9230b5e3c3,Zachary Andrews,2024-02-16 14:13:03.712055,3.97,False,4.1,False,False
542c0ec7-a0cb-4091-a747-a3bf4c91a268,Mary Romero,2024-02-16 14:13:03.712180,4.52,False,1.41,True,False
9e64f4ad-6dab-4289-9756-d8bebe642cb8,Marie Tucker,2024-02-16 14:13:03.712305,3.91,True,7.53,True,False
67ffd123-8e73-4095-a1d1-93b5df8f0dd4,Donna Myers,2024-02-16 14:13:03.712430,1.8,True,11.64,True,False
5127a407-3bf3-49b9-a04b-c9d838300006,Douglas Miller,2024-02-16 14:13:03.712554,1.23,False,4.52,True,False
f032fdf0-f982-48cb-91f2-47ad558c20fa,Ashley Miller,2024-02-16 14:13:03.712678,4.31,True,17.2,False,False
3a1d57c4-5a00-4d13-bbcc-ae6bcaa16a6f,Amy Allen DDS,2024-02-16 14:13:03.712811,4.09,True,6.06,False,False
ba517cac-9509-45e8-a67b-91cfde52c7f5,Christine Lopez,2024-02-16 14:13:03.712936,3.88,False,4.62,True,False
ba640edc-bb3f-4b84-8a05-0aba1fcc68b0,Reginald Russell,2024-02-16 14:13:03.713059,4.38,False,8.38,False,False
a2764402-7cbe-4eb3-86b5-e81438a3a88b,Larry Green,2024-02-16 14:13:03.713182,3.42,False,9.47,False,False
de0ee77d-2d21-4db1-ae60-bece6478d399,Dawn Stephens,2024-02-16 14:13:03.713305,3.36,True,3.73,True,False
ba931c73-83e4-46e0-8056-9328e084e5a0,Susan Kelly,2024-02-16 14:13:03.713428,2.89,True,5.71,False,False
e5192069-138a-4bf4-bcda-ae15db92d456,Melissa Murray,2024-02-16 14:13:03.713552,4.6,False,13.5,False,False
a28a17ea-ca23-4b6e-91a6-d6054b5409e3,Lisa Taylor,2024-02-16 14:13:03.713677,4.64,False,15.42,False,False
3af3d7f0-e6fb-4028-ac29-822315fbe4ef,Andrew Martinez,2024-02-16 14:13:03.713800,3.98,True,1.65,False,False
43f580bc-b2ce-4390-976e-de0a7584e147,Kristina Hampton,2024-02-16 14:13:03.713924,1.15,True,18.79,True,False
45e27470-a2d7-40af-8fd6-a7ed5adb76fd,Sharon Bryan,2024-02-16 14:13:03.714049,1.87,True,4.67,True,False
6d50f79b-1efd-4783-977c-071df64584c8,Austin Montgomery,2024-02-16 14:13:03.714171,1.88,False,5.08,False,False
3542cf2b-a69a-4e7b-a0f8-10daa169ea73,Michael Johnson,2024-02-16 14:13:03.714294,4.89,False,16.85,False,False
b8c8eac1-0579-4520-97c8-530aac32d1df,Meghan Graham,2024-02-16 14:13:03.714420,1.67,True,12.21,True,False
c35f38fe-a8fd-4645-aab2-1956683ec06f,David Martin,2024-02-16 14:13:03.714542,5.0,False,17.73,True,False
ef15854f-1cec-401d-b83c-e8dc4d86911e,Sean Washington,2024-02-16 14:13:03.714666,2.75,True,6.83,False,False
44697327-6181-40e9-ab9b-444db5571974,Jamie Moore,2024-02-16 14:13:03.714792,3.58,True,16.12,True,True
1a9cdbb6-6378-477a-ae3e-eebfc2186d10,Ronald Lee,2024-02-16 14:13:03.714915,1.39,True,8.9,False,False
39dc55d4-f4c9-4ccd-8216-85381735b91b,Phillip Morris,2024-02-16 14:13:03.715038,4.11,True,8.27,False,False
9472c189-31dc-4bc3-ae51-398ee080e9bd,Angela Singh,2024-02-16 14:13:03.715162,3.96,True,12.35,True,True
420ec3e8-9ae4-487c-a91f-bb8bb6f5052a,Susan Day,2024-02-16 14:13:03.715287,4.76,True,5.15,False,False
bf560d3b-12de-46c6-b46e-e8ce6911b2e1,Gloria Lawrence,2024-02-16 14:13:03.715411,4.33,True,7.64,False,False
5ffd970e-9cc2-45f5-b8d6-a348e9c2fd09,Isaiah Bridges,2024-02-16 14:13:03.715537,1.0,False,19.8,True,False
bb7799c5-0ba9-40e2-87aa-00123a21ffbb,Andrew Martinez,2024-02-16 14:13:03.715662,4.12,True,17.9,False,False
69268dbf-9240-4b64-8ce9-7edfef25b333,Heidi Harrison,2024-02-16 14:13:03.715787,2.56,True,7.06,False,False
59e1a1e1-394d-4323-b556-123b902abcbb,Elizabeth Shaffer,2024-02-16 14:13:03.715912,3.45,False,16.75,False,False
a2f0e3f2-ddcf-476d-9524-cf6b2b3d5e89,Michael Simmons,2024-02-16 14:13:03.716035,4.06,True,7.28,False,False
8d37163d-c1d1-4983-a5e6-3f5f6537a152,Anna Gibson,2024-02-16 14:13:03.716159,3.01,True,15.33,True,True
fb1f49af-768d-4ca8-bdc1-291ceaf4eef8,Lawrence Preston,2024-02-16 14:13:03.716282,4.8,True,16.18,False,False
a2eed8ac-2aea-4838-b8d7-ff33cb11dbff,Donald Cooper,2024-02-16 14:13:03.716406,3.12,True,4.8,True,False
d237c6a3-7b3e-442c-b689-625b9fe6f346,Bryan Gilmore,2024-02-16 14:13:03.716529,3.1,True,7.23,False,False
38f4b70b-aa23-4ba9-a4b7-19a39e078282,Douglas Lee,2024-02-16 14:13:03.716652,3.46,False,16.72,False,False
5d7592dc-aa27-442b-aa9b-d7c2c2ba2a9a,John Barrett,2024-02-16 14:13:03.716775,4.22,True,16.93,False,False
6e8a75f9-d53f-4df4-80f1-a7cb770ac9af,Kathleen Miller,2024-02-16 14:13:03.716899,4.06,False,1.4,True,False
c198b247-71b3-4710-926d-7eeddf9b8c68,Kristie Barber,2024-02-16 14:13:03.717023,4.0,False,13.63,False,False
6b31e30c-9a8d-4aba-a6bf-895db9e221d4,Roger Small,2024-02-16 14:13:03.717327,2.96,True,14.06,True,False
91232c82-99e0-42fc-b63f-933c5bb302ed,Shawn Wilson,2024-02-16 14:13:03.717481,4.05,False,11.3,False,False
4b29b8d9-afae-45a1-a78f-5b0f408120d6,Kimberly Ochoa,2024-02-16 14:13:03.717615,1.46,False,3.55,False,False
1be89fc6-85c3-4a47-ac78-55e02e140da7,Mark Cunningham,2024-02-16 14:13:03.717743,2.94,True,6.34,False,False
9fabe835-b736-4867-831e-21284d80334a,Barbara Castro,2024-02-16 14:13:03.717871,4.51,False,10.9,True,False
494540e0-f92a-4f03-b88e-8c8a8807b3fc,Lisa Taylor,2024-02-16 14:13:03.717998,4.11,False,8.93,False,False
11f72594-eeb9-46cd-8217-e59b214698e4,Ralph Lopez,2024-02-16 14:13:03.718121,2.12,False,1.0,True,False
91fd5655-3cd9-4b16-bd64-8efcbdf166b0,James Francis MD,2024-02-16 14:13:03.718252,2.63,False,12.09,False,False
a29d846b-0931-499d-bb04-967fa770ef25,Robert Thomas,2024-02-16 14:13:03.718374,1.3,True,19.1,False,False
dea7a47c-bee3-441c-9a10-932020def045,David Perkins,2024-02-16 14:13:03.718497,3.33,True,2.55,True,False
4ced3372-127b-4a0d-b4b6-2a306007a86e,Barbara Figueroa,2024-02-16 14:13:03.718622,1.96,False,10.63,False,False
e0974a22-947c-4c56-9f07-81c150be1656,James Armstrong,2024-02-16 14:13:03.718744,1.83,False,8.62,True,False
34feb596-5528-4cb9-9686-d805999a1100,Christopher Taylor,2024-02-16 14:13:03.718866,3.82,False,1.81,False,False
5dc8de2c-ce1e-4efb-a0cc-3d605194fbb3,Rebecca Adams,2024-02-16 14:13:03.718991,2.3,False,6.91,False,False
e4fa918e-05c3-423c-b35e-41acc5dd53b3,David Mays,2024-02-16 14:13:03.719112,1.67,True,16.79,False,False
81db08de-b821-4c56-986a-c161ddab8f9e,Jessica Shannon,2024-02-16 14:13:03.719236,4.41,False,7.92,False,False
b8cdd403-dd1d-42c1-ac65-5f1dc61c4443,Caitlyn Lopez,2024-02-16 14:13:03.719358,4.41,True,9.32,True,False
16a23ec0-c89e-4ebb-a6d7-29f20c4118f1,Charles Ramos,2024-02-16 14:13:03.719479,1.08,True,14.7,False,False
825d7b21-88b5-4b45-9edf-15f803fdf833,Monica Cisneros,2024-02-16 14:13:03.719605,1.88,False,11.02,False,False
2292dfa7-f3a3-48bb-9fa5-75c76f136837,Erin Mills,2024-02-16 14:13:03.719728,4.38,True,3.93,True,False
e3321e1c-29c0-4e65-86a5-58b3542eb947,Joseph Anderson,2024-02-16 14:13:03.719849,4.54,True,4.83,False,False
430ca98a-da34-4584-97cf-fe62d7a2dcbb,Katie Weber,2024-02-16 14:13:03.719973,3.97,False,17.96,True,False
15b62844-d933-4f0d-a166-6bcedd613f14,David Diaz,2024-02-16 14:13:03.720098,2.39,True,8.74,True,False
b1c27833-628d-466d-8233-50946fd516b6,Katherine Phillips,2024-02-16 14:13:03.720222,4.33,True,8.97,True,False
baaa4080-ca45-4e55-be00-cb781695850d,Carlos Lewis,2024-02-16 14:13:03.720345,2.96,False,10.29,True,False
6360f65c-9f57-4d61-85b0-da89479e9615,Kelly Phelps,2024-02-16 14:13:03.720469,2.9,True,13.82,True,False
c1839fea-104b-47e3-84d1-ce513426d16f,Mark Larsen,2024-02-16 14:13:03.720591,4.54,True,1.43,False,False
a3cfb8ad-de52-4bde-863b-5566035ac0ef,Nicole Hill,2024-02-16 14:13:03.720715,1.57,False,2.41,True,False
1c913cfc-edef-43f2-a364-eb43e93afa3b,Jerry Houston,2024-02-16 14:13:03.720836,2.83,True,4.12,True,False
4e8c7e6b-8ffe-43a0-a46d-0a1ce719775d,Dana Lambert,2024-02-16 14:13:03.720960,4.02,True,11.3,False,False
c88c0dbe-569d-40da-8427-2105f5f64c47,Tanner Parker,2024-02-16 14:13:03.721081,1.98,False,18.79,False,False
855d588e-3e0a-4953-9b30-0c73332ebfa9,Dawn Smith,2024-02-16 14:13:03.721206,3.19,False,1.23,True,False
74bdcbca-b016-4151-b687-7847a4cc9efd,Michael Short,2024-02-16 14:13:03.721327,2.37,False,16.04,True,False
96a6e269-3aa6-4f82-8e45-f65b78aee291,Jennifer Contreras,2024-02-16 14:13:03.721452,3.81,False,11.32,True,False
0f6e51db-222b-4b9c-92e1-9942538c8cc1,Chelsea Jennings,2024-02-16 14:13:03.721617,1.05,True,16.27,True,False
94817207-5159-4700-a1bb-a7d8c54bd713,Alyssa Barton,2024-02-16 14:13:03.721745,3.19,True,5.08,False,False
250c2e8c-d879-42b8-9e2d-06abdadae89b,Julia Mata,2024-02-16 14:13:03.721869,4.62,False,1.24,True,False
80a13050-b22d-421b-bf39-0312087f5045,Richard Roberts,2024-02-16 14:13:03.721992,2.32,False,19.36,True,False
b5bd90ff-253e-4cbb-8421-1772243fd3ca,Joshua Burns,2024-02-16 14:13:03.722114,4.19,False,5.49,True,False
8e64698a-4d71-40ca-a787-52c5110da927,Timothy White,2024-02-16 14:13:03.722268,1.51,True,17.73,True,False
fa9ebb06-869b-49a3-b28e-f8ce1247b716,Gregory Blevins,2024-02-16 14:13:03.722407,4.54,True,19.65,False,False
7c5f18a6-d8f7-48bd-a201-6abab5c2313b,Christopher Alvarez,2024-02-16 14:13:03.722530,3.66,True,9.76,False,False
b46947cb-47c8-4579-87ca-aefb7811ee97,Lindsay Andrade,2024-02-16 14:13:03.722655,2.07,False,2.26,False,False
0cd4aade-42d3-4cad-9ea0-56a8e8bf6a22,Aaron Anderson,2024-02-16 14:13:03.722776,2.15,False,14.8,False,False
77c0491d-52e5-4046-bd0b-631bac81417d,Michaela Flores,2024-02-16 14:13:03.722901,2.66,False,13.16,True,False
054d95dd-e980-4d3c-8057-ef42ee9b9ed6,Heather Edwards,2024-02-16 14:13:03.723026,2.44,False,1.66,True,False
0b35279b-2ab0-453f-b0f0-bf8076eea26e,Travis Liu DVM,2024-02-16 14:13:03.723155,4.62,False,12.63,True,False
2d8cfeab-4a6b-48bc-be97-d0b0e18d5adc,Peter Marshall,2024-02-16 14:13:03.723276,4.72,True,15.99,True,True
69ef58c1-abaa-40eb-9f92-0fdc2e1be27a,Jon Parker,2024-02-16 14:13:03.723399,2.42,False,11.58,True,False
d0e1607b-5d87-46ee-85dd-a5452a796e0f,David Smith,2024-02-16 14:13:03.723521,1.16,True,17.98,True,False
f7a9d3f4-068d-49f5-9b3f-92e0493d0624,Christopher Harrington,2024-02-16 14:13:03.723644,2.69,True,16.58,True,False
916ad175-32e0-4d5d-a211-86a1e6d5bcb2,Whitney Tucker,2024-02-16 14:13:03.723768,3.26,False,13.74,False,False
823a030e-f7cd-4450-9adb-f1f5ff206f4a,Ryan Navarro,2024-02-16 14:13:03.723890,2.32,False,19.64,False,False
33f9f69d-db5f-4fc0-88f2-d43aa4d00cd1,Clifford Taylor,2024-02-16 14:13:03.724012,2.44,True,3.66,False,False
b10cf368-e13c-423d-a642-a751077a13dd,Jeremy Martinez,2024-02-16 14:13:03.724134,1.05,True,14.99,True,False
3febc605-ce68-4d5f-9e55-502e17d4286f,Robert Little,2024-02-16 14:13:03.724256,3.55,False,13.21,True,False
6b8d0f91-a56d-4a52-8646-b8442e9745df,Shannon Gonzalez,2024-02-16 14:13:03.724381,3.84,True,8.49,True,False
c2050ea1-610b-4c26-8a57-bf4a85bf9652,James Joseph,2024-02-16 14:13:03.724503,3.76,False,2.09,False,False
6b1ddd72-f157-4728-9cab-931e8f8cf5a3,Dr. Meredith Bailey DDS,2024-02-16 14:13:03.724640,1.45,True,6.6,True,False
8bd4790b-861b-4347-a98d-bd8f1b114b37,Rachael Stevenson,2024-02-16 14:13:03.724764,4.77,False,4.11,True,False
a9cdd748-518f-46f3-ac36-25e1ff160c75,Anthony Lopez MD,2024-02-16 14:13:03.724891,1.44,False,12.65,False,False
f91c3337-baa8-47a6-bce5-510bd56f75e7,Jonathan Levy,2024-02-16 14:13:03.725012,2.06,False,16.75,False,False
62f3e610-35d6-4290-b82d-019c4894ff1f,Troy Jones,2024-02-16 14:13:03.725134,1.88,True,10.78,True,False
4ddf357d-578c-4cd6-8bdf-b335f06ad99d,Daniel Dawson,2024-02-16 14:13:03.725255,3.83,True,11.44,True,True
cfc41145-3e5d-4d5e-9424-95440ee72010,Taylor Jones,2024-02-16 14:13:03.725377,4.83,False,13.29,True,False
7b941a05-90db-42cb-857d-dc36b4c07267,Sarah Adkins,2024-02-16 14:13:03.725502,4.08,False,1.05,False,False
a3011c59-929a-40da-afdc-1140489239bb,Dana Lawson,2024-02-16 14:13:03.725624,3.25,False,15.71,False,False
cf30c6e2-d726-4374-906c-a50bd16dd209,Nathan Wallace,2024-02-16 14:13:03.725746,4.35,True,9.61,False,False
7c959eb1-bf6c-428e-aa00-fb1f7b512a27,David Hoover,2024-02-16 14:13:03.725867,4.06,True,8.81,False,False
7fc019ba-cd98-4b7a-b41a-981579820f7c,Kathy Edwards,2024-02-16 14:13:03.726027,1.6,True,16.47,True,False
a83e4550-72ff-4572-be98-b92324110e3a,Ricky Garcia,2024-02-16 14:13:03.726149,2.87,False,1.31,False,False
59ec7898-025b-4aad-9d63-2076bccb4200,Bradley Ortega,2024-02-16 14:13:03.726271,4.74,True,4.45,False,False
85498b96-9d7b-4a6b-ae6a-5435537d4287,Shelley Rodriguez,2024-02-16 14:13:03.726394,3.39,False,11.26,True,False
33e6ad88-09b4-4cdc-a674-64d3b6de087e,Nicole Lloyd,2024-02-16 14:13:03.726517,3.23,True,18.05,False,False
9bd0211e-2044-4f15-9911-0d3cc62a2991,Larry Warner,2024-02-16 14:13:03.726638,1.94,False,10.95,False,False
420e9e02-eb0e-4b54-a601-36f1853fef3e,Cole Nelson,2024-02-16 14:13:03.726760,4.28,False,18.27,True,False
405e9873-13ac-4a55-bb8e-8a985782aab0,Jason Peterson,2024-02-16 14:13:03.726881,2.71,False,11.25,False,False
